air_temp,soil_temp,humidity,moisture,rainfall,crop,crop_season,season_encoded,query_season,query_season_encoded,is_correct_season
33.34214482,30.338562577902906,82.51034633,43.62668228189967,70.68098614,grapes,year-round,3,summer,1,1
33.34214482,30.338562577902906,82.51034633,43.62668228189967,70.68098614,grapes,year-round,3,monsoon,2,1
33.34214482,30.338562577902906,82.51034633,43.62668228189967,70.68098614,grapes,year-round,3,year-round,3,1
23.81995682,30.338562577902906,80.12211649,43.62668228189967,67.27398640000001,grapes,year-round,3,winter,0,1
23.81995682,30.338562577902906,80.12211649,43.62668228189967,67.27398640000001,grapes,year-round,3,summer,1,1
23.81995682,30.338562577902906,80.12211649,43.62668228189967,67.27398640000001,grapes,year-round,3,monsoon,2,1
23.81995682,30.338562577902906,80.12211649,43.62668228189967,67.27398640000001,grapes,year-round,3,year-round,3,1
40.66012294,30.338562577902906,81.24995984,43.62668228189967,74.03030056,grapes,year-round,3,winter,0,1
40.66012294,30.338562577902906,81.24995984,43.62668228189967,74.03030056,grapes,year-round,3,summer,1,1
40.66012294,30.338562577902906,81.24995984,43.62668228189967,74.03030056,grapes,year-round,3,monsoon,2,1
40.66012294,30.338562577902906,81.24995984,43.62668228189967,74.03030056,grapes,year-round,3,year-round,3,1
11.82768186,30.338562577902906,80.2827185,43.62668228189967,74.10225057,grapes,year-round,3,winter,0,1
11.82768186,30.338562577902906,80.2827185,43.62668228189967,74.10225057,grapes,year-round,3,summer,1,1
11.82768186,30.338562577902906,80.2827185,43.62668228189967,74.10225057,grapes,year-round,3,monsoon,2,1
11.82768186,30.338562577902906,80.2827185,43.62668228189967,74.10225057,grapes,year-round,3,year-round,3,1
13.28504331,30.338562577902906,83.54193816,43.62668228189967,65.80006004,grapes,year-round,3,winter,0,1
13.28504331,30.338562577902906,83.54193816,43.62668228189967,65.80006004,grapes,year-round,3,summer,1,1
13.28504331,30.338562577902906,83.54193816,43.62668228189967,65.80006004,grapes,year-round,3,monsoon,2,1
13.28504331,30.338562577902906,83.54193816,43.62668228189967,65.80006004,grapes,year-round,3,year-round,3,1
35.83089092,30.338562577902906,83.32560104,43.62668228189967,73.67984885,grapes,year-round,3,winter,0,1
35.83089092,30.338562577902906,83.32560104,43.62668228189967,73.67984885,grapes,year-round,3,summer,1,1
35.83089092,30.338562577902906,83.32560104,43.62668228189967,73.67984885,grapes,year-round,3,monsoon,2,1
35.83089092,30.338562577902906,83.32560104,43.62668228189967,73.67984885,grapes,year-round,3,year-round,3,1
26.18159716,30.338562577902906,81.03886263,43.62668228189967,66.05911698,grapes,year-round,3,winter,0,1
26.18159716,30.338562577902906,81.03886263,43.62668228189967,66.05911698,grapes,year-round,3,summer,1,1
26.18159716,30.338562577902906,81.03886263,43.62668228189967,66.05911698,grapes,year-round,3,monsoon,2,1
26.18159716,30.338562577902906,81.03886263,43.62668228189967,66.05911698,grapes,year-round,3,year-round,3,1
24.57558351,30.338562577902906,80.70695797,43.62668228189967,69.706113,grapes,year-round,3,winter,0,1
24.57558351,30.338562577902906,80.70695797,43.62668228189967,69.706113,grapes,year-round,3,summer,1,1
24.57558351,30.338562577902906,80.70695797,43.62668228189967,69.706113,grapes,year-round,3,monsoon,2,1
24.57558351,30.338562577902906,80.70695797,43.62668228189967,69.706113,grapes,year-round,3,year-round,3,1
29.67229086,30.338562577902906,83.71498986,43.62668228189967,66.48490371,grapes,year-round,3,winter,0,1
29.67229086,30.338562577902906,83.71498986,43.62668228189967,66.48490371,grapes,year-round,3,summer,1,1
29.67229086,30.338562577902906,83.71498986,43.62668228189967,66.48490371,grapes,year-round,3,monsoon,2,1
29.67229086,30.338562577902906,83.71498986,43.62668228189967,66.48490371,grapes,year-round,3,year-round,3,1
39.37102553,30.338562577902906,81.25353895,43.62668228189967,74.08101744,grapes,year-round,3,winter,0,1
39.37102553,30.338562577902906,81.25353895,43.62668228189967,74.08101744,grapes,year-round,3,summer,1,1
39.37102553,30.338562577902906,81.25353895,43.62668228189967,74.08101744,grapes,year-round,3,monsoon,2,1
39.37102553,30.338562577902906,81.25353895,43.62668228189967,74.08101744,grapes,year-round,3,year-round,3,1
17.66558428,30.338562577902906,82.92903419,43.62668228189967,69.8671263,grapes,year-round,3,winter,0,1
17.66558428,30.338562577902906,82.92903419,43.62668228189967,69.8671263,grapes,year-round,3,summer,1,1
17.66558428,30.338562577902906,82.92903419,43.62668228189967,69.8671263,grapes,year-round,3,monsoon,2,1
17.66558428,30.338562577902906,82.92903419,43.62668228189967,69.8671263,grapes,year-round,3,year-round,3,1
24.06679352,30.338562577902906,82.66396666,43.62668228189967,69.81855775,grapes,year-round,3,winter,0,1
24.06679352,30.338562577902906,82.66396666,43.62668228189967,69.81855775,grapes,year-round,3,summer,1,1
24.06679352,30.338562577902906,82.66396666,43.62668228189967,69.81855775,grapes,year-round,3,monsoon,2,1
24.06679352,30.338562577902906,82.66396666,43.62668228189967,69.81855775,grapes,year-round,3,year-round,3,1
15.31413469,30.338562577902906,80.09711412,43.62668228189967,74.82144653,grapes,year-round,3,winter,0,1
15.31413469,30.338562577902906,80.09711412,43.62668228189967,74.82144653,grapes,year-round,3,summer,1,1
15.31413469,30.338562577902906,80.09711412,43.62668228189967,74.82144653,grapes,year-round,3,monsoon,2,1
15.31413469,30.338562577902906,80.09711412,43.62668228189967,74.82144653,grapes,year-round,3,year-round,3,1
21.77466746,30.338562577902906,80.54942557,43.62668228189967,69.39630398,grapes,year-round,3,winter,0,1
21.77466746,30.338562577902906,80.54942557,43.62668228189967,69.39630398,grapes,year-round,3,summer,1,1
21.77466746,30.338562577902906,80.54942557,43.62668228189967,69.39630398,grapes,year-round,3,monsoon,2,1
21.77466746,30.338562577902906,80.54942557,43.62668228189967,69.39630398,grapes,year-round,3,year-round,3,1
26.91624843,30.338562577902906,80.76838926,43.62668228189967,69.30927185,grapes,year-round,3,winter,0,1
26.91624843,30.338562577902906,80.76838926,43.62668228189967,69.30927185,grapes,year-round,3,summer,1,1
26.91624843,30.338562577902906,80.76838926,43.62668228189967,69.30927185,grapes,year-round,3,monsoon,2,1
26.91624843,30.338562577902906,80.76838926,43.62668228189967,69.30927185,grapes,year-round,3,year-round,3,1
41.65602996,30.338562577902906,82.22118237,43.62668228189967,74.19664838,grapes,year-round,3,winter,0,1
41.65602996,30.338562577902906,82.22118237,43.62668228189967,74.19664838,grapes,year-round,3,summer,1,1
41.65602996,30.338562577902906,82.22118237,43.62668228189967,74.19664838,grapes,year-round,3,monsoon,2,1
41.65602996,30.338562577902906,82.22118237,43.62668228189967,74.19664838,grapes,year-round,3,year-round,3,1
17.98667801,30.338562577902906,81.17712085,43.62668228189967,72.37127689,grapes,year-round,3,winter,0,1
17.98667801,30.338562577902906,81.17712085,43.62668228189967,72.37127689,grapes,year-round,3,summer,1,1
17.98667801,30.338562577902906,81.17712085,43.62668228189967,72.37127689,grapes,year-round,3,monsoon,2,1
17.98667801,30.338562577902906,81.17712085,43.62668228189967,72.37127689,grapes,year-round,3,year-round,3,1
29.12033769,30.338562577902906,82.79092939,43.62668228189967,68.8503047,grapes,year-round,3,winter,0,1
29.12033769,30.338562577902906,82.79092939,43.62668228189967,68.8503047,grapes,year-round,3,summer,1,1
29.12033769,30.338562577902906,82.79092939,43.62668228189967,68.8503047,grapes,year-round,3,monsoon,2,1
29.12033769,30.338562577902906,82.79092939,43.62668228189967,68.8503047,grapes,year-round,3,year-round,3,1
34.38922481,30.338562577902906,83.18392806,43.62668228189967,71.03001556,grapes,year-round,3,winter,0,1
34.38922481,30.338562577902906,83.18392806,43.62668228189967,71.03001556,grapes,year-round,3,summer,1,1
34.38922481,30.338562577902906,83.18392806,43.62668228189967,71.03001556,grapes,year-round,3,monsoon,2,1
34.38922481,30.338562577902906,83.18392806,43.62668228189967,71.03001556,grapes,year-round,3,year-round,3,1
41.36106301,30.338562577902906,82.79782954,43.62668228189967,69.92107482,grapes,year-round,3,winter,0,1
41.36106301,30.338562577902906,82.79782954,43.62668228189967,69.92107482,grapes,year-round,3,summer,1,1
41.36106301,30.338562577902906,82.79782954,43.62668228189967,69.92107482,grapes,year-round,3,monsoon,2,1
41.36106301,30.338562577902906,82.79782954,43.62668228189967,69.92107482,grapes,year-round,3,year-round,3,1
35.12158265,30.338562577902906,82.26890793,43.62668228189967,69.71518491,grapes,year-round,3,winter,0,1
35.12158265,30.338562577902906,82.26890793,43.62668228189967,69.71518491,grapes,year-round,3,summer,1,1
35.12158265,30.338562577902906,82.26890793,43.62668228189967,69.71518491,grapes,year-round,3,monsoon,2,1
35.12158265,30.338562577902906,82.26890793,43.62668228189967,69.71518491,grapes,year-round,3,year-round,3,1
19.6491772,30.338562577902906,80.15215777,43.62668228189967,73.69529586,grapes,year-round,3,winter,0,1
19.6491772,30.338562577902906,80.15215777,43.62668228189967,73.69529586,grapes,year-round,3,summer,1,1
19.6491772,30.338562577902906,80.15215777,43.62668228189967,73.69529586,grapes,year-round,3,monsoon,2,1
19.6491772,30.338562577902906,80.15215777,43.62668228189967,73.69529586,grapes,year-round,3,year-round,3,1
16.27852801,30.338562577902906,82.94270065,43.62668228189967,66.57462809,grapes,year-round,3,winter,0,1
16.27852801,30.338562577902906,82.94270065,43.62668228189967,66.57462809,grapes,year-round,3,summer,1,1
16.27852801,30.338562577902906,82.94270065,43.62668228189967,66.57462809,grapes,year-round,3,monsoon,2,1
16.27852801,30.338562577902906,82.94270065,43.62668228189967,66.57462809,grapes,year-round,3,year-round,3,1
21.11903604,30.338562577902906,80.63399198,43.62668228189967,69.27779761,grapes,year-round,3,winter,0,1
21.11903604,30.338562577902906,80.63399198,43.62668228189967,69.27779761,grapes,year-round,3,summer,1,1
21.11903604,30.338562577902906,80.63399198,43.62668228189967,69.27779761,grapes,year-round,3,monsoon,2,1
21.11903604,30.338562577902906,80.63399198,43.62668228189967,69.27779761,grapes,year-round,3,year-round,3,1
19.2077707,30.338562577902906,82.90428409999998,43.62668228189967,66.83113717,grapes,year-round,3,winter,0,1
19.2077707,30.338562577902906,82.90428409999998,43.62668228189967,66.83113717,grapes,year-round,3,summer,1,1
19.2077707,30.338562577902906,82.90428409999998,43.62668228189967,66.83113717,grapes,year-round,3,monsoon,2,1
19.2077707,30.338562577902906,82.90428409999998,43.62668228189967,66.83113717,grapes,year-round,3,year-round,3,1
25.96308415,30.338562577902906,82.57813624,43.62668228189967,70.31782647,grapes,year-round,3,winter,0,1
25.96308415,30.338562577902906,82.57813624,43.62668228189967,70.31782647,grapes,year-round,3,summer,1,1
25.96308415,30.338562577902906,82.57813624,43.62668228189967,70.31782647,grapes,year-round,3,monsoon,2,1
25.96308415,30.338562577902906,82.57813624,43.62668228189967,70.31782647,grapes,year-round,3,year-round,3,1
25.67385024,30.338562577902906,81.6212135,43.62668228189967,74.10919422,grapes,year-round,3,winter,0,1
25.67385024,30.338562577902906,81.6212135,43.62668228189967,74.10919422,grapes,year-round,3,summer,1,1
25.67385024,30.338562577902906,81.6212135,43.62668228189967,74.10919422,grapes,year-round,3,monsoon,2,1
25.67385024,30.338562577902906,81.6212135,43.62668228189967,74.10919422,grapes,year-round,3,year-round,3,1
41.94865736,30.338562577902906,81.15595212,43.62668228189967,73.06862952,grapes,year-round,3,winter,0,1
41.94865736,30.338562577902906,81.15595212,43.62668228189967,73.06862952,grapes,year-round,3,summer,1,1
41.94865736,30.338562577902906,81.15595212,43.62668228189967,73.06862952,grapes,year-round,3,monsoon,2,1
41.94865736,30.338562577902906,81.15595212,43.62668228189967,73.06862952,grapes,year-round,3,year-round,3,1
11.18994268,30.338562577902906,80.8084305,43.62668228189967,66.34234944,grapes,year-round,3,winter,0,1
11.18994268,30.338562577902906,80.8084305,43.62668228189967,66.34234944,grapes,year-round,3,summer,1,1
11.18994268,30.338562577902906,80.8084305,43.62668228189967,66.34234944,grapes,year-round,3,monsoon,2,1
11.18994268,30.338562577902906,80.8084305,43.62668228189967,66.34234944,grapes,year-round,3,year-round,3,1
17.5438296,30.338562577902906,82.94703302,43.62668228189967,73.77063744,grapes,year-round,3,winter,0,1
17.5438296,30.338562577902906,82.94703302,43.62668228189967,73.77063744,grapes,year-round,3,summer,1,1
17.5438296,30.338562577902906,82.94703302,43.62668228189967,73.77063744,grapes,year-round,3,monsoon,2,1
17.5438296,30.338562577902906,82.94703302,43.62668228189967,73.77063744,grapes,year-round,3,year-round,3,1
13.05809741,30.338562577902906,80.28297993,43.62668228189967,70.75633584,grapes,year-round,3,winter,0,1
13.05809741,30.338562577902906,80.28297993,43.62668228189967,70.75633584,grapes,year-round,3,summer,1,1
13.05809741,30.338562577902906,80.28297993,43.62668228189967,70.75633584,grapes,year-round,3,monsoon,2,1
13.05809741,30.338562577902906,80.28297993,43.62668228189967,70.75633584,grapes,year-round,3,year-round,3,1
9.724457611,30.338562577902906,83.74765639,43.62668228189967,74.46411148,grapes,year-round,3,winter,0,1
9.724457611,30.338562577902906,83.74765639,43.62668228189967,74.46411148,grapes,year-round,3,summer,1,1
9.724457611,30.338562577902906,83.74765639,43.62668228189967,74.46411148,grapes,year-round,3,monsoon,2,1
9.724457611,30.338562577902906,83.74765639,43.62668228189967,74.46411148,grapes,year-round,3,year-round,3,1
27.92004934,30.338562577902906,82.93262435,43.62668228189967,69.92092839,grapes,year-round,3,winter,0,1
27.92004934,30.338562577902906,82.93262435,43.62668228189967,69.92092839,grapes,year-round,3,summer,1,1
27.92004934,30.338562577902906,82.93262435,43.62668228189967,69.92092839,grapes,year-round,3,monsoon,2,1
27.92004934,30.338562577902906,82.93262435,43.62668228189967,69.92092839,grapes,year-round,3,year-round,3,1
9.535585543,30.338562577902906,80.73112694,43.62668228189967,69.44115171,grapes,year-round,3,winter,0,1
9.535585543,30.338562577902906,80.73112694,43.62668228189967,69.44115171,grapes,year-round,3,summer,1,1
9.535585543,30.338562577902906,80.73112694,43.62668228189967,69.44115171,grapes,year-round,3,monsoon,2,1
9.535585543,30.338562577902906,80.73112694,43.62668228189967,69.44115171,grapes,year-round,3,year-round,3,1
13.42988625,30.338562577902906,80.06633966,43.62668228189967,71.40043037,grapes,year-round,3,winter,0,1
13.42988625,30.338562577902906,80.06633966,43.62668228189967,71.40043037,grapes,year-round,3,summer,1,1
13.42988625,30.338562577902906,80.06633966,43.62668228189967,71.40043037,grapes,year-round,3,monsoon,2,1
13.42988625,30.338562577902906,80.06633966,43.62668228189967,71.40043037,grapes,year-round,3,year-round,3,1
9.851242629,30.338562577902906,80.22631717,43.62668228189967,68.42802444,grapes,year-round,3,winter,0,1
9.851242629,30.338562577902906,80.22631717,43.62668228189967,68.42802444,grapes,year-round,3,summer,1,1
9.851242629,30.338562577902906,80.22631717,43.62668228189967,68.42802444,grapes,year-round,3,monsoon,2,1
9.851242629,30.338562577902906,80.22631717,43.62668228189967,68.42802444,grapes,year-round,3,year-round,3,1
24.97256132,30.338562577902906,82.72828653,43.62668228189967,66.70016285,grapes,year-round,3,winter,0,1
24.97256132,30.338562577902906,82.72828653,43.62668228189967,66.70016285,grapes,year-round,3,summer,1,1
24.97256132,30.338562577902906,82.72828653,43.62668228189967,66.70016285,grapes,year-round,3,monsoon,2,1
24.97256132,30.338562577902906,82.72828653,43.62668228189967,66.70016285,grapes,year-round,3,year-round,3,1
27.23708304,30.338562577902906,82.94573346,43.62668228189967,70.42508897,grapes,year-round,3,winter,0,1
27.23708304,30.338562577902906,82.94573346,43.62668228189967,70.42508897,grapes,year-round,3,summer,1,1
27.23708304,30.338562577902906,82.94573346,43.62668228189967,70.42508897,grapes,year-round,3,monsoon,2,1
27.23708304,30.338562577902906,82.94573346,43.62668228189967,70.42508897,grapes,year-round,3,year-round,3,1
18.70679077,30.338562577902906,83.4795292,43.62668228189967,66.5964488,grapes,year-round,3,winter,0,1
18.70679077,30.338562577902906,83.4795292,43.62668228189967,66.5964488,grapes,year-round,3,summer,1,1
18.70679077,30.338562577902906,83.4795292,43.62668228189967,66.5964488,grapes,year-round,3,monsoon,2,1
18.70679077,30.338562577902906,83.4795292,43.62668228189967,66.5964488,grapes,year-round,3,year-round,3,1
9.949929082,30.338562577902906,82.55138983,43.62668228189967,66.00817551,grapes,year-round,3,winter,0,1
9.949929082,30.338562577902906,82.55138983,43.62668228189967,66.00817551,grapes,year-round,3,summer,1,1
9.949929082,30.338562577902906,82.55138983,43.62668228189967,66.00817551,grapes,year-round,3,monsoon,2,1
9.949929082,30.338562577902906,82.55138983,43.62668228189967,66.00817551,grapes,year-round,3,year-round,3,1
26.47330219,30.338562577902906,80.92254421,43.62668228189967,53.65742581,watermelon,summer,1,winter,0,0
26.47330219,30.338562577902906,80.92254421,43.62668228189967,53.65742581,watermelon,summer,1,summer,1,1
26.47330219,30.338562577902906,80.92254421,43.62668228189967,53.65742581,watermelon,summer,1,monsoon,2,0
26.47330219,30.338562577902906,80.92254421,43.62668228189967,53.65742581,watermelon,summer,1,year-round,3,0
25.18780042,30.338562577902906,83.44621709,43.62668228189967,46.87420883,watermelon,summer,1,winter,0,0
25.18780042,30.338562577902906,83.44621709,43.62668228189967,46.87420883,watermelon,summer,1,summer,1,1
25.18780042,30.338562577902906,83.44621709,43.62668228189967,46.87420883,watermelon,summer,1,monsoon,2,0
25.18780042,30.338562577902906,83.44621709,43.62668228189967,46.87420883,watermelon,summer,1,year-round,3,0
25.29954705,30.338562577902906,81.77527562,43.62668228189967,57.04147057,watermelon,summer,1,winter,0,0
25.29954705,30.338562577902906,81.77527562,43.62668228189967,57.04147057,watermelon,summer,1,summer,1,1
25.29954705,30.338562577902906,81.77527562,43.62668228189967,57.04147057,watermelon,summer,1,monsoon,2,0
25.29954705,30.338562577902906,81.77527562,43.62668228189967,57.04147057,watermelon,summer,1,year-round,3,0
24.74631269,30.338562577902906,88.30866319,43.62668228189967,57.95826144,watermelon,summer,1,winter,0,0
24.74631269,30.338562577902906,88.30866319,43.62668228189967,57.95826144,watermelon,summer,1,summer,1,1
24.74631269,30.338562577902906,88.30866319,43.62668228189967,57.95826144,watermelon,summer,1,monsoon,2,0
24.74631269,30.338562577902906,88.30866319,43.62668228189967,57.95826144,watermelon,summer,1,year-round,3,0
26.58740671,30.338562577902906,81.32563243,43.62668228189967,41.87540028,watermelon,summer,1,winter,0,0
26.58740671,30.338562577902906,81.32563243,43.62668228189967,41.87540028,watermelon,summer,1,summer,1,1
26.58740671,30.338562577902906,81.32563243,43.62668228189967,41.87540028,watermelon,summer,1,monsoon,2,0
26.58740671,30.338562577902906,81.32563243,43.62668228189967,41.87540028,watermelon,summer,1,year-round,3,0
24.53442564,30.338562577902906,88.989272,43.62668228189967,49.11618732,watermelon,summer,1,winter,0,0
24.53442564,30.338562577902906,88.989272,43.62668228189967,49.11618732,watermelon,summer,1,summer,1,1
24.53442564,30.338562577902906,88.989272,43.62668228189967,49.11618732,watermelon,summer,1,monsoon,2,0
24.53442564,30.338562577902906,88.989272,43.62668228189967,49.11618732,watermelon,summer,1,year-round,3,0
26.0713757,30.338562577902906,88.7285657,43.62668228189967,57.79652846,watermelon,summer,1,winter,0,0
26.0713757,30.338562577902906,88.7285657,43.62668228189967,57.79652846,watermelon,summer,1,summer,1,1
26.0713757,30.338562577902906,88.7285657,43.62668228189967,57.79652846,watermelon,summer,1,monsoon,2,0
26.0713757,30.338562577902906,88.7285657,43.62668228189967,57.79652846,watermelon,summer,1,year-round,3,0
25.96534238,30.338562577902906,89.77076659,43.62668228189967,59.46338556,watermelon,summer,1,winter,0,0
25.96534238,30.338562577902906,89.77076659,43.62668228189967,59.46338556,watermelon,summer,1,summer,1,1
25.96534238,30.338562577902906,89.77076659,43.62668228189967,59.46338556,watermelon,summer,1,monsoon,2,0
25.96534238,30.338562577902906,89.77076659,43.62668228189967,59.46338556,watermelon,summer,1,year-round,3,0
26.22338015,30.338562577902906,85.34866045,43.62668228189967,54.60159289,watermelon,summer,1,winter,0,0
26.22338015,30.338562577902906,85.34866045,43.62668228189967,54.60159289,watermelon,summer,1,summer,1,1
26.22338015,30.338562577902906,85.34866045,43.62668228189967,54.60159289,watermelon,summer,1,monsoon,2,0
26.22338015,30.338562577902906,85.34866045,43.62668228189967,54.60159289,watermelon,summer,1,year-round,3,0
24.41311871,30.338562577902906,89.81574032,43.62668228189967,44.07843475,watermelon,summer,1,winter,0,0
24.41311871,30.338562577902906,89.81574032,43.62668228189967,44.07843475,watermelon,summer,1,summer,1,1
24.41311871,30.338562577902906,89.81574032,43.62668228189967,44.07843475,watermelon,summer,1,monsoon,2,0
24.41311871,30.338562577902906,89.81574032,43.62668228189967,44.07843475,watermelon,summer,1,year-round,3,0
26.49195283,30.338562577902906,80.04678201,43.62668228189967,57.72799157,watermelon,summer,1,winter,0,0
26.49195283,30.338562577902906,80.04678201,43.62668228189967,57.72799157,watermelon,summer,1,summer,1,1
26.49195283,30.338562577902906,80.04678201,43.62668228189967,57.72799157,watermelon,summer,1,monsoon,2,0
26.49195283,30.338562577902906,80.04678201,43.62668228189967,57.72799157,watermelon,summer,1,year-round,3,0
24.04355803,30.338562577902906,84.18406764,43.62668228189967,53.78929956,watermelon,summer,1,winter,0,0
24.04355803,30.338562577902906,84.18406764,43.62668228189967,53.78929956,watermelon,summer,1,summer,1,1
24.04355803,30.338562577902906,84.18406764,43.62668228189967,53.78929956,watermelon,summer,1,monsoon,2,0
24.04355803,30.338562577902906,84.18406764,43.62668228189967,53.78929956,watermelon,summer,1,year-round,3,0
25.5421695,30.338562577902906,83.31883376,43.62668228189967,57.57343233,watermelon,summer,1,winter,0,0
25.5421695,30.338562577902906,83.31883376,43.62668228189967,57.57343233,watermelon,summer,1,summer,1,1
25.5421695,30.338562577902906,83.31883376,43.62668228189967,57.57343233,watermelon,summer,1,monsoon,2,0
25.5421695,30.338562577902906,83.31883376,43.62668228189967,57.57343233,watermelon,summer,1,year-round,3,0
26.74550678,30.338562577902906,83.9195902,43.62668228189967,40.794305,watermelon,summer,1,winter,0,0
26.74550678,30.338562577902906,83.9195902,43.62668228189967,40.794305,watermelon,summer,1,summer,1,1
26.74550678,30.338562577902906,83.9195902,43.62668228189967,40.794305,watermelon,summer,1,monsoon,2,0
26.74550678,30.338562577902906,83.9195902,43.62668228189967,40.794305,watermelon,summer,1,year-round,3,0
25.7131428,30.338562577902906,80.22972777,43.62668228189967,43.08961827,watermelon,summer,1,winter,0,0
25.7131428,30.338562577902906,80.22972777,43.62668228189967,43.08961827,watermelon,summer,1,summer,1,1
25.7131428,30.338562577902906,80.22972777,43.62668228189967,43.08961827,watermelon,summer,1,monsoon,2,0
25.7131428,30.338562577902906,80.22972777,43.62668228189967,43.08961827,watermelon,summer,1,year-round,3,0
25.76484262,30.338562577902906,84.17269959999999,43.62668228189967,44.22066914,watermelon,summer,1,winter,0,0
25.76484262,30.338562577902906,84.17269959999999,43.62668228189967,44.22066914,watermelon,summer,1,summer,1,1
25.76484262,30.338562577902906,84.17269959999999,43.62668228189967,44.22066914,watermelon,summer,1,monsoon,2,0
25.76484262,30.338562577902906,84.17269959999999,43.62668228189967,44.22066914,watermelon,summer,1,year-round,3,0
26.79489868,30.338562577902906,89.64815231,43.62668228189967,57.74091817,watermelon,summer,1,winter,0,0
26.79489868,30.338562577902906,89.64815231,43.62668228189967,57.74091817,watermelon,summer,1,summer,1,1
26.79489868,30.338562577902906,89.64815231,43.62668228189967,57.74091817,watermelon,summer,1,monsoon,2,0
26.79489868,30.338562577902906,89.64815231,43.62668228189967,57.74091817,watermelon,summer,1,year-round,3,0
24.9004602,30.338562577902906,89.73524177,43.62668228189967,57.44942094,watermelon,summer,1,winter,0,0
24.9004602,30.338562577902906,89.73524177,43.62668228189967,57.44942094,watermelon,summer,1,summer,1,1
24.9004602,30.338562577902906,89.73524177,43.62668228189967,57.44942094,watermelon,summer,1,monsoon,2,0
24.9004602,30.338562577902906,89.73524177,43.62668228189967,57.44942094,watermelon,summer,1,year-round,3,0
26.80750629,30.338562577902906,88.22874955,43.62668228189967,58.79889057,watermelon,summer,1,winter,0,0
26.80750629,30.338562577902906,88.22874955,43.62668228189967,58.79889057,watermelon,summer,1,summer,1,1
26.80750629,30.338562577902906,88.22874955,43.62668228189967,58.79889057,watermelon,summer,1,monsoon,2,0
26.80750629,30.338562577902906,88.22874955,43.62668228189967,58.79889057,watermelon,summer,1,year-round,3,0
25.11189154,30.338562577902906,80.02621335,43.62668228189967,44.20656987,watermelon,summer,1,winter,0,0
25.11189154,30.338562577902906,80.02621335,43.62668228189967,44.20656987,watermelon,summer,1,summer,1,1
25.11189154,30.338562577902906,80.02621335,43.62668228189967,44.20656987,watermelon,summer,1,monsoon,2,0
25.11189154,30.338562577902906,80.02621335,43.62668228189967,44.20656987,watermelon,summer,1,year-round,3,0
26.2148837,30.338562577902906,87.68839820000002,43.62668228189967,59.65590798,watermelon,summer,1,winter,0,0
26.2148837,30.338562577902906,87.68839820000002,43.62668228189967,59.65590798,watermelon,summer,1,summer,1,1
26.2148837,30.338562577902906,87.68839820000002,43.62668228189967,59.65590798,watermelon,summer,1,monsoon,2,0
26.2148837,30.338562577902906,87.68839820000002,43.62668228189967,59.65590798,watermelon,summer,1,year-round,3,0
24.9103226,30.338562577902906,86.97190046,43.62668228189967,49.48575692,watermelon,summer,1,winter,0,0
24.9103226,30.338562577902906,86.97190046,43.62668228189967,49.48575692,watermelon,summer,1,summer,1,1
24.9103226,30.338562577902906,86.97190046,43.62668228189967,49.48575692,watermelon,summer,1,monsoon,2,0
24.9103226,30.338562577902906,86.97190046,43.62668228189967,49.48575692,watermelon,summer,1,year-round,3,0
25.79448878,30.338562577902906,84.26830701,43.62668228189967,56.45229202,watermelon,summer,1,winter,0,0
25.79448878,30.338562577902906,84.26830701,43.62668228189967,56.45229202,watermelon,summer,1,summer,1,1
25.79448878,30.338562577902906,84.26830701,43.62668228189967,56.45229202,watermelon,summer,1,monsoon,2,0
25.79448878,30.338562577902906,84.26830701,43.62668228189967,56.45229202,watermelon,summer,1,year-round,3,0
25.26931156,30.338562577902906,87.55055105,43.62668228189967,40.12650421,watermelon,summer,1,winter,0,0
25.26931156,30.338562577902906,87.55055105,43.62668228189967,40.12650421,watermelon,summer,1,summer,1,1
25.26931156,30.338562577902906,87.55055105,43.62668228189967,40.12650421,watermelon,summer,1,monsoon,2,0
25.26931156,30.338562577902906,87.55055105,43.62668228189967,40.12650421,watermelon,summer,1,year-round,3,0
25.76402693,30.338562577902906,87.5931128,43.62668228189967,46.05122728,watermelon,summer,1,winter,0,0
25.76402693,30.338562577902906,87.5931128,43.62668228189967,46.05122728,watermelon,summer,1,summer,1,1
25.76402693,30.338562577902906,87.5931128,43.62668228189967,46.05122728,watermelon,summer,1,monsoon,2,0
25.76402693,30.338562577902906,87.5931128,43.62668228189967,46.05122728,watermelon,summer,1,year-round,3,0
25.85483596,30.338562577902906,89.13163965,43.62668228189967,46.85176955,watermelon,summer,1,winter,0,0
25.85483596,30.338562577902906,89.13163965,43.62668228189967,46.85176955,watermelon,summer,1,summer,1,1
25.85483596,30.338562577902906,89.13163965,43.62668228189967,46.85176955,watermelon,summer,1,monsoon,2,0
25.85483596,30.338562577902906,89.13163965,43.62668228189967,46.85176955,watermelon,summer,1,year-round,3,0
24.33528185,30.338562577902906,81.44030363,43.62668228189967,48.32113628,watermelon,summer,1,winter,0,0
24.33528185,30.338562577902906,81.44030363,43.62668228189967,48.32113628,watermelon,summer,1,summer,1,1
24.33528185,30.338562577902906,81.44030363,43.62668228189967,48.32113628,watermelon,summer,1,monsoon,2,0
24.33528185,30.338562577902906,81.44030363,43.62668228189967,48.32113628,watermelon,summer,1,year-round,3,0
25.37601283,30.338562577902906,80.99313508,43.62668228189967,57.23028471,watermelon,summer,1,winter,0,0
25.37601283,30.338562577902906,80.99313508,43.62668228189967,57.23028471,watermelon,summer,1,summer,1,1
